X_Flat,Y_Flat,Z_Zero,Intensity
-6.73469387755102,-7.142857142857142,0.0,-0.7150689076160756
-6.326530612244898,-7.142857142857142,0.0,-0.8412969642894583
-5.918367346938775,-7.142857142857142,0.0,-0.8583258086310468
-5.5102040816326525,-7.142857142857142,0.0,-0.7801858639690747
-5.1020408163265305,-7.142857142857142,0.0,-0.6372763367767716
-4.6938775510204085,-7.142857142857142,0.0,-0.46506155366939217
-4.285714285714286,-7.142857142857142,0.0,-0.2956419336661575
-3.8775510204081627,-7.142857142857142,0.0,-0.1537797084037974
-3.4693877551020407,-7.142857142857142,0.0,-0.056525774580649946
-3.0612244897959187,-7.142857142857142,0.0,-0.014520600882454382
-2.6530612244897958,-7.142857142857142,0.0,-0.0332491807650227
-2.244897959183673,-7.142857142857142,0.0,-0.1132661889440872
-1.8367346938775508,-7.142857142857142,0.0,-0.24905675117504333
-1.4285714285714288,-7.142857142857142,0.0,-0.4267393067477402
-1.020408163265305,-7.142857142857142,0.0,-0.6215736798984595
-0.612244897959183,-7.142857142857142,0.0,-0.7972222603926634
-0.204081632653061,-7.142857142857142,0.0,-0.909262057577809
0.204081632653061,-7.142857142857142,0.0,-0.9145948190498516
0.612244897959183,-7.142857142857142,0.0,-0.7857681840004089
1.0204081632653068,-7.142857142857142,0.0,-0.5256808649038138
1.4285714285714288,-7.142857142857142,0.0,-0.1756796755258828
1.8367346938775508,-7.142857142857142,0.0,0.18930504170504947
2.2448979591836746,-7.142857142857142,0.0,0.4804858829837955
2.6530612244897966,-7.142857142857142,0.0,0.6248582234496309
3.0612244897959187,-7.142857142857142,0.0,0.5937449164330326
3.4693877551020407,-7.142857142857142,0.0,0.4174167550578176
3.8775510204081627,-7.142857142857142,0.0,0.17718592352236132
4.2857142857142865,-7.142857142857142,0.0,-0.024464966061862242
4.6938775510204085,-7.142857142857142,0.0,-0.10491586827875765
5.1020408163265305,-7.142857142857142,0.0,-0.03644047833648412
5.510204081632654,-7.142857142857142,0.0,0.14081492705318427
5.918367346938776,-7.142857142857142,0.0,0.33512715052343917
6.326530612244898,-7.142857142857142,0.0,0.44301998929565534
6.73469387755102,-7.142857142857142,0.0,0.39569031602629956
7.142857142857142,-7.142857142857142,0.0,0.19121938998625276
7.551020408163264,-7.142857142857142,0.0,-0.10254604088017583
7.95918367346939,-7.142857142857142,0.0,-0.3764990264154333
8.367346938775512,-7.142857142857142,0.0,-0.5277239116866084
8.775510204081634,-7.142857142857142,0.0,-0.5043957283411795
9.183673469387756,-7.142857142857142,0.0,-0.3275089583238395
9.591836734693878,-7.142857142857142,0.0,-0.07946840746401013
10.0,-7.142857142857142,0.0,0.1349050146239296
-10.0,-6.73469387755102,0.0,0.06719646389905495
-9.591836734693878,-6.73469387755102,0.0,0.21007233374236348
-9.183673469387756,-6.73469387755102,0.0,0.3068684362932928
-8.775510204081632,-6.73469387755102,0.0,0.2880878635903902
-8.36734693877551,-6.73469387755102,0.0,0.1292822822005159
-7.959183673469388,-6.73469387755102,0.0,-0.13977386335763392
-7.551020408163265,-6.73469387755102,0.0,-0.44877113675253955
-7.142857142857142,-6.73469387755102,0.0,-0.7150689076160756
-6.73469387755102,-6.73469387755102,0.0,-0.8729500999754751
-6.326530612244898,-6.73469387755102,0.0,-0.8921447935583781
-5.918367346938775,-6.73469387755102,0.0,-0.7805210663012813
-5.5102040816326525,-6.73469387755102,0.0,-0.5735422898287954
-5.1020408163265305,-6.73469387755102,0.0,-0.317966198294583
-4.6938775510204085,-6.73469387755102,0.0,-0.05756022847354181
-4.285714285714286,-6.73469387755102,0.0,0.17473676138406655
-3.8775510204081627,-6.73469387755102,0.0,0.3581122625094882
-3.4693877551020407,-6.73469387755102,0.0,0.48131939855803785
-3.0612244897959187,-6.73469387755102,0.0,0.5392079257372121
-2.6530612244897958,-6.73469387755102,0.0,0.529973601838803
-2.244897959183673,-6.73469387755102,0.0,0.45354804141416477
-1.8367346938775508,-6.73469387755102,0.0,0.3114308575502389
-1.4285714285714288,-6.73469387755102,0.0,0.10869473971824523
-1.020408163265305,-6.73469387755102,0.0,-0.1414820233388765
-0.612244897959183,-6.73469387755102,0.0,-0.41224481421628534
-0.204081632653061,-6.73469387755102,0.0,-0.6602789888099796
0.204081632653061,-6.73469387755102,0.0,-0.8303807647152579
0.612244897959183,-6.73469387755102,0.0,-0.8695327191816089
1.0204081632653068,-6.73469387755102,0.0,-0.7474794902450188
1.4285714285714288,-6.73469387755102,0.0,-0.4754990667617166
1.8367346938775508,-6.73469387755102,0.0,-0.1130384686770296
2.2448979591836746,-6.73469387755102,0.0,0.2447167734585996
2.6530612244897966,-6.73469387755102,0.0,0.4971370377116755
3.0612244897959187,-6.73469387755102,0.0,0.5758348830806506
3.4693877551020407,-6.73469387755102,0.0,0.47370896600081563
3.8775510204081627,-6.73469387755102,0.0,0.25099738980324
4.2857142857142865,-6.73469387755102,0.0,0.01306821685632581
4.6938775510204085,-6.73469387755102,0.0,-0.132570138846623
5.1020408163265305,-6.73469387755102,0.0,-0.12212917913360044
5.510204081632654,-6.73469387755102,0.0,0.03633445531112539
5.918367346938776,-6.73469387755102,0.0,0.2661346927100902
6.326530612244898,-6.73469387755102,0.0,0.45616657819404915
6.73469387755102,-6.73469387755102,0.0,0.5112492417642232
7.142857142857142,-6.73469387755102,0.0,0.39569031602629956
7.551020408163264,-6.73469387755102,0.0,0.1497657709708179
7.95918367346939,-6.73469387755102,0.0,-0.12881020288947642
8.367346938775512,-6.73469387755102,0.0,-0.3298991138815444
8.775510204081634,-6.73469387755102,0.0,-0.3812593016418465
